Date,ESTX50,FTSE,SP500,HangSeng ,Nikkei,SPASX200,GBP/EUR (FTSE),USD/EUR(SP500),HKD/EUR(HangSeng),JPY/EUR(Nikkei),AUD/EUR (S&P ASX200)
03/02/2014,2963.96,6510.44,1782.680054,21827.330078,14788.55957,5190,1.2188,0.7411,0.0955,0.0071,0.6485
31/01/2014,3013.96,6538.45,1790.880005,21827.330078,15132.230469,5188.100098,1.2159,0.7376,0.095,0.0071,0.6484
30/01/2014,3027.3,6544.28,1777.170044,21827.330078,15112.700195,5229.100098,1.2119,0.7319,0.0943,0.0071,0.6396
29/01/2014,3011.45,6572.33,1790.150024,22111.630859,15164.339844,5175.100098,1.2126,0.7315,0.0942,0.0071,0.6419
28/01/2014,3038.6,6550.66,1783,22012.509766,15038.639648,5240.899902,1.2127,0.7313,0.0942,0.007,0.6388
27/01/2014,3014.62,6663.74,1791.030029,22019.099609,15091.450195,5263,1.2048,0.7312,0.0942,0.007,0.6347
24/01/2014,3028.2,6773.28,1826.959961,22522.439453,15473.570312,5263,1.2147,0.7301,0.0941,0.0071,0.6401
23/01/2014,3117.08,6826.33,1842.290039,23082.009766,15900.629883,5319.799805,1.2233,0.7381,0.0951,0.007,0.6533
22/01/2014,3151.27,6834.26,1844.709961,22954.769531,15749.009766,5331.5,1.2147,0.7373,0.095,0.007,0.6492
21/01/2014,3153.08,6836.73,1841.050049,23040.839844,15710.889648,5295,1.2121,0.7378,0.0951,0.007,0.6499
20/01/2014,3153.17,6829.3,1844.22998,23048.130859,15724.139648,5305.899902,1.2123,0.7383,0.0952,0.007,0.6475
17/01/2014,3154.1,6815.42,1844.22998,22898.480469,15695.459961,5309.100098,1.2006,0.7342,0.0947,0.007,0.6475
16/01/2014,3150.2,6819.86,1847.98999,23085.140625,15845.150391,5245.399902,1.203,0.7349,0.0948,0.007,0.655
15/01/2014,3168.76,6766.86,1840.52002,22985.779297,15649.070312,5212,1.2013,0.7308,0.0942,0.007,0.6553
14/01/2014,3119.53,6757.15,1821.359985,22637.550781,15657.200195,5292.100098,1.1981,0.7314,0.0943,0.0069,0.662
13/01/2014,3111.94,6739.94,1841.26001,23046.410156,15912.05957,5312.399902,1.2054,0.7314,0.0943,0.0069,0.6576
10/01/2014,3104.15,6691.34,1840.060059,22735.929688,15785.150391,5324.399902,1.2107,0.7347,0.0947,0.0069,0.6537
09/01/2014,3090.26,6721.78,1839,22925.230469,16002.879883,5316,1.2114,0.7365,0.095,0.0069,0.6556
08/01/2014,3110.66,6755.45,1837.900024,22834.810547,15943.679688,5317,1.2045,0.7344,0.0947,0.0069,0.6554
07/01/2014,3110.96,6730.73,1828.709961,22689.25,15835.410156,5324.899902,1.2035,0.7337,0.0946,0.007,0.6575
06/01/2014,3069.16,6730.67,1832.310059,22732.830078,16147.540039,5350.100098,1.2074,0.7357,0.0949,0.007,0.6585
03/01/2014,3074.43,6717.91,1833.209961,23097.980469,16269.219727,5367.899902,1.2033,0.7314,0.0943,0.007,0.6513
02/01/2014,3059.93,6749.09,1845.859985,23452.759766,16269.219727,5352.200195,1.2041,0.7268,0.0937,0.007,0.6457
01/01/2014,3109,6731.27,1842.609985,23328.439453,16269.219727,5356.799805,1.2045,0.7274,0.0938,0.007,0.6485
31/12/2013,3109,6731.27,1842.609985,23328.439453,16269.219727,5356.799805,1.1953,0.7244,0.0934,0.0071,0.645
30/12/2013,3100.93,6750.87,1841.469971,23353.539062,16269.219727,5324.100098,1.1989,0.7275,0.0938,0.007,0.6449
27/12/2013,3111.37,6694.17,1842.969971,23138.910156,16229.429688,5327.200195,1.1985,0.7304,0.0942,0.007,0.6496
26/12/2013,3072.88,6678.61,1834.959961,23045.640625,16087.070312,5291.899902,1.1948,0.7309,0.0942,0.007,0.6514
25/12/2013,3072.88,6678.61,1828.02002,23045.640625,15861.129883,5291.899902,1.1963,0.7307,0.0942,0.0071,0.6515
24/12/2013,3072.88,6678.61,1828.02002,23045.640625,15955.900391,5291.899902,1.1939,0.7301,0.0942,0.0071,0.6523
23/12/2013,3070.91,6606.58,1822.920044,22946.550781,15870.419922,5265.200195,1.1945,0.7313,0.0943,0.007,0.6524
20/12/2013,3049.35,6584.7,1810.390015,22904.179688,15790.69043,5202.200195,1.198,0.7319,0.0944,0.0071,0.6489
19/12/2013,3031.05,6492.08,1809,23404.449219,15809.429688,5096.100098,1.1976,0.7307,0.0942,0.0072,0.6474
18/12/2013,2975.09,6486.19,1781.459961,23076.539062,15273.240234,5103.200195,1.181,0.7263,0.0937,0.0072,0.6458
17/12/2013,2941.76,6522.2,1786.469971,23281.380859,15290.219727,5089.600098,1.1841,0.7266,0.0937,0.0072,0.6501
16/12/2013,2978.77,6439.96,1777.47998,23138.279297,15408.349609,5098.399902,1.1861,0.7277,0.0938,0.0072,0.6519
13/12/2013,2921.92,6445.25,1777.97998,23080.189453,15316.889648,5062.5,1.1885,0.7269,0.0937,0.0072,0.6493
12/12/2013,2928.12,6507.72,1781.709961,23265.130859,15377.320312,5104.299805,1.1876,0.7253,0.0935,0.0072,0.6563
11/12/2013,2947.31,6523.31,1802.76001,23686.800781,15509.929688,5137.899902,1.1949,0.7266,0.0937,0.0072,0.6648
10/12/2013,2960.86,6559.48,1807.599976,23799.449219,15633.969727,5144.399902,1.1957,0.7277,0.0939,0.0073,0.663
09/12/2013,2988.67,6551.99,1806.209961,23970,15556.599609,5186,1.1906,0.7283,0.0939,0.0073,0.6619
06/12/2013,2979.94,6498.33,1788.359985,23620.310547,15112.540039,5198,1.1949,0.7316,0.0944,0.0073,0.663
05/12/2013,2953.17,6509.97,1792.819946,23634.089844,15354.530273,5273.799805,1.205,0.7356,0.0949,0.0073,0.6639
04/12/2013,2991.76,6532.43,1793.150024,23719.599609,15520.200195,5256.100098,1.2061,0.7358,0.0949,0.0074,0.6722
03/12/2013,3013.88,6595.33,1800.099976,23887.769531,15747.540039,5279.5,1.2076,0.7384,0.0952,0.0074,0.6719
02/12/2013,3077.23,6650.57,1806.550049,23936.150391,15659.740234,5320,1.2037,0.7357,0.0949,0.0074,0.6698
29/11/2013,3086.64,6654.47,1808.689941,23862.380859,15661.429688,5334.299805,1.2011,0.735,0.0948,0.0074,0.6685
28/11/2013,3092.42,6649.47,1803.47998,23934.939453,15622.19043,5332.899902,1.1993,0.7364,0.095,0.0074,0.6684
27/11/2013,3082.65,6636.22,1803.47998,23653.949219,15414.519531,5357,1.1944,0.7367,0.095,0.0074,0.6724
26/11/2013,3062.62,6694.62,1802.869995,23675.369141,15501.950195,5352.799805,1.1949,0.7398,0.0954,0.0075,0.6776
25/11/2013,3072.75,6674.3,1806.329956,23829.970703,15504.780273,5335.899902,1.1965,0.7379,0.0951,0.0075,0.6758
22/11/2013,3055.98,6681.33,1797.209961,23752.279297,15513.450195,5288.299805,1.2012,0.7417,0.0957,0.0076,0.6848
21/11/2013,3044.34,6681.08,1783.52002,23661.419922,15176.650391,5307.700195,1.1981,0.7439,0.096,0.0075,0.6944
20/11/2013,3047.32,6698.01,1789.589966,23774.310547,15176.349609,5352.899902,1.1903,0.7385,0.0953,0.0076,0.6965
19/11/2013,3049.17,6723.46,1790.790039,23834.519531,15096.629883,5384.700195,1.1927,0.7404,0.0955,0.0075,0.6942
18/11/2013,3081.3,6693.44,1798.819946,23397.730469,15253.240234,5401.700195,1.1938,0.7405,0.0955,0.0075,0.6935
15/11/2013,3054.53,6666.13,1790.660034,22749.599609,15034.330078,5355.399902,1.1934,0.7429,0.0958,0.0075,0.6919
14/11/2013,3053.69,6630,1782.75,22673.320312,14665.75,5319.200195,1.1904,0.7414,0.0956,0.0075,0.6938
13/11/2013,3021.17,6726.79,1764.369995,22665.910156,14527.969727,5393.100098,1.1835,0.7442,0.096,0.0075,0.6922
12/11/2013,3034.68,6728.37,1769.51001,23051.759766,14289.870117,5387.100098,1.1925,0.7459,0.0962,0.0074,0.698
11/11/2013,3052.83,6708.42,1769.959961,22781.990234,14271.480469,5400.700195,1.1985,0.7483,0.0965,0.0074,0.7016
08/11/2013,3034.91,6697.22,1748.369995,22713,14026.169922,5422,1.1993,0.7452,0.0961,0.0074,0.7044
07/11/2013,3042.98,6741.69,1770.73999,23023.730469,14355.55957,5420.600098,1.1896,0.74,0.0955,0.0074,0.7045
06/11/2013,3056.4,6746.84,1765,23042.109375,14155.339844,5432,1.1906,0.7421,0.0957,0.0074,0.7053
05/11/2013,3035.92,6763.62,1765.670044,23313.609375,14319.75,5390.5,1.1811,0.7398,0.0954,0.0074,0.7035
04/11/2013,3061.18,6734.74,1763.400024,23322.070312,14403.070312,5411.100098,1.1803,0.7412,0.0956,0.0074,0.6994
01/11/2013,3052.14,6731.43,1758.699951,23208.800781,14403.070312,5425.5,1.1805,0.7361,0.0949,0.0074,0.6961
31/10/2013,3067.95,6777.7,1763.23999,23134.390625,14474.009766,5430.899902,1.1676,0.728,0.0939,0.0075,0.69
30/10/2013,3040.69,6774.73,1772.27002,22966.949219,14464.669922,5415.5,1.1672,0.7274,0.0938,0.0075,0.6892
29/10/2013,3050.64,6725.82,1762.930054,22842.330078,14288.719727,5441.399902,1.1709,0.7254,0.0936,0.0075,0.6941
28/10/2013,3022.04,6721.34,1759.420044,22753.75,14261.650391,5386.299805,1.1713,0.7245,0.0934,0.0075,0.6928
25/10/2013,3034.5,6713.18,1756.01001,22758.369141,14439.139648,5372.899902,1.1738,0.7245,0.0934,0.0075,0.6971
24/10/2013,3038.96,6674.48,1747.47998,22975.550781,14344.740234,5356.100098,1.173,0.7258,0.0936,0.0075,0.6987
23/10/2013,3017.16,6695.66,1752.27002,23455.400391,14784.410156,5373.100098,1.1779,0.7256,0.0936,0.0075,0.7043
22/10/2013,3045.77,6654.2,1746.47998,23309.009766,14677.080078,5351.799805,1.1798,0.7308,0.0943,0.0076,0.7051
21/10/2013,3028.65,6622.58,1745.199951,23494.369141,14624.030273,5321.5,1.181,0.7306,0.0942,0.0076,0.7063
18/10/2013,3033.31,6576.16,1736.719971,23261.650391,14589.599609,5283.200195,1.1819,0.7312,0.0943,0.0076,0.7042
17/10/2013,3010.39,6571.59,1720.170044,23351.480469,14640.080078,5262.899902,1.1783,0.7388,0.0953,0.0076,0.7057
16/10/2013,3015.4,6549.11,1700.48999,23350.939453,14433.639648,5259.100098,1.1829,0.7394,0.0954,0.0076,0.7043
15/10/2013,3004.56,6507.65,1709.170044,23399.789062,14510.269531,5207.899902,1.1784,0.7373,0.0951,0.0076,0.6995
14/10/2013,2977.69,6487.19,1699.859985,23318.460938,14404.740234,5230.899902,1.1776,0.7382,0.0952,0.0075,0.6957
11/10/2013,2974.28,6430.49,1691.089966,23318.460938,14376.889648,5147.100098,1.1807,0.7396,0.0954,0.0076,0.6988
10/10/2013,2969.41,6337.91,1660.880005,23077.470703,14097.620117,5153,1.1796,0.7394,0.0953,0.0076,0.6979
09/10/2013,2904.73,6365.83,1656.98999,23002.080078,13789.889648,5144.799805,1.1847,0.7366,0.095,0.0075,0.6938
08/10/2013,2903.35,6437.28,1676.219971,22988.220703,13794.740234,5161.100098,1.1849,0.7362,0.0949,0.0075,0.694
07/10/2013,2923.04,6453.88,1687.150024,23152.919922,14057.790039,5208,1.1812,0.7377,0.0951,0.0075,0.6968
04/10/2013,2928.31,6449.04,1678.790039,23051.550781,14029.730469,5234.899902,1.1862,0.7343,0.0947,0.0074,0.6897
03/10/2013,2902.12,6437.5,1692.349976,23167.199219,14140.110352,5215.600098,1.1945,0.7364,0.095,0.0074,0.6909
02/10/2013,2918.31,6460.01,1691.900024,22997.210938,14492.469727,5206.799805,1.197,0.7392,0.0953,0.0076,0.6946
01/10/2013,2933.02,6462.22,1682.410034,22946.740234,14517.980469,5218.899902,1.1963,0.7392,0.0953,0.0076,0.6884
30/09/2013,2893.15,6512.66,1687.26001,22946.740234,14530.620117,5307.100098,1.1971,0.7418,0.0957,0.0076,0.6883
27/09/2013,2919.34,6565.59,1695.52002,23199.089844,14803.990234,5294.5,1.1889,0.7413,0.0956,0.0076,0.6938
26/09/2013,2922.99,6551.53,1694.050049,23192.699219,14553.05957,5275.899902,1.1886,0.7393,0.0953,0.0076,0.6924
25/09/2013,2927.35,6571.46,1698.02002,23192.710938,14713.030273,5234.200195,1.1875,0.7421,0.0957,0.0075,0.697
24/09/2013,2922.93,6557.37,1702.599976,23324.380859,14626.040039,5252.5,1.1888,0.7411,0.0956,0.0076,0.6985
23/09/2013,2906.35,6596.43,1711.439941,23414.980469,14742.419922,5276.700195,1.1814,0.7382,0.0952,0.0076,0.6911
20/09/2013,2927.19,6625.39,1722.439941,23502.509766,14801.639648,5295.5,1.1846,0.739,0.0953,0.0076,0.6974
19/09/2013,2936.2,6558.82,1727.339966,23549.890625,14680.400391,5238.200195,1.1938,0.7395,0.0954,0.0076,0.7038
18/09/2013,2908.92,6570.17,1705.73999,23213.789062,14411.549805,5251.200195,1.1901,0.7486,0.0965,0.0076,0.7001
17/09/2013,2890.95,6622.86,1697.72998,23246.910156,14456.990234,5248,1.1919,0.7499,0.0967,0.0076,0.6985
16/09/2013,2894.64,6583.8,1691.699951,23210.359375,14316.700195,5219.600098,1.1928,0.7513,0.0969,0.0077,0.6934
13/09/2013,2867.11,6588.98,1685.040039,22920.759766,14316.700195,5242.5,1.1882,0.7518,0.097,0.0077,0.6966
12/09/2013,2862.07,6588.43,1689.209961,22952.849609,14397.900391,5234.399902,1.1879,0.7511,0.0969,0.0077,0.7007
11/09/2013,2863.44,6583.99,1681.040039,23095.859375,14511.740234,5201.200195,1.1856,0.7536,0.0972,0.0077,0.7015
10/09/2013,2851.4,6530.74,1675.109985,22932.599609,14318.719727,5181.5,1.184,0.7544,0.0973,0.0076,0.696
09/09/2013,2798.31,6547.33,1656.849976,22770.25,14141.669922,5145,1.1871,0.7592,0.0979,0.0076,0.6987
06/09/2013,2803.42,6532.44,1657.439941,22615.980469,14088.410156,5142.5,1.1881,0.7621,0.0983,0.0076,0.695
05/09/2013,2774.2,6474.74,1653.280029,22538.960938,14140.200195,5161.600098,1.1827,0.7571,0.0976,0.0077,0.6939
04/09/2013,2758.29,6468.41,1640.719971,22171.929688,13875.169922,5196.600098,1.1812,0.7592,0.0979,0.0077,0.6878
03/09/2013,2753.35,6506.19,1635.949951,22323,13748.679688,5188.299805,1.1781,0.7579,0.0977,0.0077,0.6801
02/09/2013,2774.09,6412.93,1638.890015,21948.720703,13438.070312,5135,1.1718,0.7555,0.0974,0.0077,0.6754
30/08/2013,2721.37,6483.05,1638.890015,21618.339844,13573.240234,5092.399902,1.1707,0.7552,0.0974,0.0077,0.6743
29/08/2013,2758.31,6430.06,1633.5,21612.949219,13382.950195,5087.200195,1.1637,0.7495,0.0966,0.0077,0.6702
28/08/2013,2742.61,6440.97,1630.25,21584.560547,13285.030273,5141.200195,1.1605,0.7465,0.0962,0.0077,0.6705
27/08/2013,2749.27,6492.1,1652.540039,21907.429688,13551.75,5135,1.1648,0.7479,0.0964,0.0078,0.6755
26/08/2013,2821.45,6446.87,1664.290039,21943.400391,13719.55957,5123.399902,1.1634,0.7471,0.0963,0.0078,0.6743
23/08/2013,2826.05,6446.87,1659.920044,22006.410156,13583.759766,5078.100098,1.1669,0.7487,0.0965,0.0078,0.6741
22/08/2013,2812.32,6390.84,1645.030029,21538.189453,13314.049805,5100,1.1723,0.7487,0.0965,0.0077,0.6716
21/08/2013,2774.58,6453.46,1650.660034,21964.689453,13431.280273,5078.200195,1.1675,0.7453,0.0961,0.0077,0.676
20/08/2013,2787.98,6465.73,1646.810059,22396.289062,13632.959961,5112.5,1.1731,0.7497,0.0967,0.0076,0.6829
19/08/2013,2823.35,6499.99,1655.25,22432.869141,13669.740234,5113.899902,1.1723,0.7502,0.0967,0.0076,0.6883
16/08/2013,2854.27,6483.34,1661.219971,22450.830078,13532.610352,5152.399902,1.1715,0.7491,0.0966,0.0077,0.6843
15/08/2013,2835.86,6587.43,1679.609985,22568.050781,13845.639648,5157.399902,1.169,0.7543,0.0973,0.0077,0.6879
14/08/2013,2852.08,6611.94,1693.880005,22368.470703,13936.740234,5157.700195,1.1645,0.7539,0.0972,0.0077,0.6871
13/08/2013,2841.61,6574.34,1690.650024,22368.470703,13696.360352,5108.700195,1.1623,0.7518,0.0969,0.0077,0.6877
12/08/2013,2827.15,6583.39,1688.369995,21796.460938,13469.700195,5055.200195,1.1621,0.7496,0.0967,0.0076,0.6882
09/08/2013,2825.62,6529.68,1696.099976,21760.050781,13673.490234,5064.799805,1.1609,0.7472,0.0963,0.0076,0.6801
08/08/2013,2816.88,6511.21,1693.349976,21697.869141,13779.469727,5011.299805,1.161,0.7497,0.0966,0.0076,0.6746
07/08/2013,2794.44,6604.21,1695.300049,21756.470703,14155.950195,5105.600098,1.1532,0.7515,0.0969,0.0076,0.6753
06/08/2013,2790.78,6619.58,1705.790039,22000.939453,14237.099609,5111.299805,1.1581,0.7541,0.0972,0.0076,0.6734
05/08/2013,2809.08,6647.87,1708.01001,22273.820312,14318.209961,5116.799805,1.1515,0.7531,0.0971,0.0076,0.6699
02/08/2013,2811,6681.98,1706.099976,22264.769531,14178.660156,5061.5,1.1446,0.7571,0.0976,0.0077,0.6755
01/08/2013,2808.64,6621.06,1689.420044,22025.75,13674.5,5052,1.143,0.7516,0.0969,0.0077,0.6749
31/07/2013,2768.15,6570.95,1687.76001,21888.800781,13733.549805,5047.200195,1.1487,0.7539,0.0972,0.0077,0.6831
30/07/2013,2759.21,6560.25,1687.920044,21870.140625,13634.200195,5046.299805,1.1561,0.754,0.0972,0.0077,0.6939
29/07/2013,2741.73,6554.79,1690.319946,21896.119141,13899.269531,5042,1.1573,0.7526,0.097,0.0077,0.6972
26/07/2013,2741.96,6587.95,1687.310059,21892.339844,14339.389648,5035.600098,1.1591,0.7531,0.0971,0.0077,0.6963
25/07/2013,2740.29,6620.43,1685.209961,21872.140625,14747.209961,5035.100098,1.1601,0.7575,0.0976,0.0077,0.6938
24/07/2013,2752.25,6597.44,1696.060059,21912.900391,14719.639648,5017.100098,1.162,0.7561,0.0975,0.0077,0.7029
23/07/2013,2722.9,6623.17,1696.630005,21517.199219,14555.360352,5001.899902,1.1645,0.7583,0.0977,0.0077,0.7014
22/07/2013,2725.4,6630.67,1694.410034,21498.960938,14770.019531,4974.899902,1.1607,0.7603,0.098,0.0077,0.697
19/07/2013,2716.17,6634.36,1686.150024,21451.599609,14909.759766,4993.399902,1.1612,0.7627,0.0983,0.0077,0.699
18/07/2013,2717.99,6571.93,1681.050049,21426.900391,14645.25,4981.700195,1.1589,0.7618,0.0982,0.0076,0.7033
17/07/2013,2681.88,6556.35,1677.910034,21368.769531,14491.799805,4986,1.1515,0.7596,0.0979,0.0077,0.7027
16/07/2013,2665.61,6586.11,1682.699951,21333.070312,14594.879883,4981.100098,1.1559,0.7655,0.0987,0.0077,0.6961
15/07/2013,2686.69,6544.94,1679.589966,21278.619141,14475.169922,4973.899902,1.1553,0.7645,0.0985,0.0079,0.691
12/07/2013,2674.87,6543.41,1675.26001,21522.150391,14475.169922,4965.700195,1.1589,0.7635,0.0984,0.0078,0.7013
11/07/2013,2681.32,6504.96,1657.410034,21177.630859,14275.259766,4901.399902,1.1566,0.7705,0.0993,0.0078,0.7065
10/07/2013,2659.71,6513.08,1651.560059,20841.730469,14464.820312,4881.700195,1.163,0.7824,0.1009,0.0078,0.7178
09/07/2013,2664.14,6450.07,1642.890015,20610.560547,14295.44043,4809.5,1.1615,0.7768,0.1002,0.0078,0.7095
08/07/2013,2650.85,6375.52,1634.199951,20598.210938,14491.070312,4841.700195,1.1607,0.7794,0.1005,0.0078,0.7059
05/07/2013,2596.01,6421.67,1618.650024,20740.699219,14150.849609,4794.700195,1.1669,0.7743,0.0999,0.0078,0.7079
04/07/2013,2646.54,6229.87,1611.47998,20334.939453,13970.269531,4744.100098,1.1742,0.7686,0.0991,0.0079,0.6981
03/07/2013,2570.76,6303.94,1611.47998,20568.560547,14149.990234,4834,1.1673,0.7704,0.0994,0.0079,0.7045
02/07/2013,2603.2,6307.78,1614.290039,21004.560547,13969.150391,4710.299805,1.1646,0.7654,0.0987,0.008,0.7071
01/07/2013,2622.62,6215.47,1609.780029,20803.289062,13746.719727,4802.600098,1.168,0.7683,0.0991,0.0078,0.7014
28/06/2013,2602.59,6243.4,1611.119995,20596.630859,13383.919922,4811.299805,1.17,0.7669,0.0988,0.0078,0.7109
27/06/2013,2619.86,6165.48,1606.439941,20456.470703,12968.719727,4731.700195,1.1767,0.7685,0.099,0.0076,0.7128
26/06/2013,2602.81,6101.91,1592.27002,20090.759766,13152.75,4656,1.1784,0.7642,0.0985,0.0077,0.7075
25/06/2013,2543.37,6029.1,1577.52002,19775.980469,13081.620117,4669.100098,1.1762,0.7621,0.0982,0.0077,0.7048
24/06/2013,2511.83,6116.17,1588.77002,20023.439453,13417.540039,4738.799805,1.1737,0.7622,0.0982,0.0078,0.7017
21/06/2013,2549.48,6159.51,1588.619995,19969.980469,12787.870117,4758.100098,1.1729,0.7563,0.0975,0.0076,0.6955
20/06/2013,2586.45,6348.82,1624.619995,20668.800781,13101.849609,4861.399902,1.1646,0.7522,0.097,0.0077,0.6989
19/06/2013,2683.98,6374.21,1651.829956,21188.400391,13233.080078,4814.399902,1.1677,0.7465,0.0962,0.0077,0.7082
18/06/2013,2700.93,6330.49,1639.77002,21102.599609,13015.150391,4825.899902,1.1758,0.7479,0.0964,0.0077,0.7138
17/06/2013,2702.69,6308.26,1630.640015,21007.279297,12584.370117,4773.200195,1.1764,0.7492,0.0965,0.0076,0.7164
14/06/2013,2667.32,6304.63,1635.52002,21083.410156,12668.900391,4695.799805,1.1751,0.7476,0.0963,0.0076,0.7204
13/06/2013,2661.71,6299.45,1612.150024,21069.259766,13038.019531,4724.5,1.1752,0.7496,0.0965,0.0076,0.7106
12/06/2013,2666.52,6340.08,1629.939941,21542.300781,13087.660156,4757.100098,1.175,0.751,0.0967,0.0076,0.7077
11/06/2013,2683.2,6400.45,1638.640015,21542.300781,13504.769531,4737.700195,1.1745,0.7543,0.0971,0.0076,0.7137
10/06/2013,2719.4,6411.99,1644.670044,21592.900391,13141.849609,4781.200195,1.1775,0.757,0.0975,0.0076,0.7139
07/06/2013,2724.08,6336.11,1625.27002,21768.240234,12706.410156,4781.200195,1.1776,0.7548,0.0972,0.0076,0.7243
06/06/2013,2676.21,6419.31,1609.290039,21908.449219,12925.290039,4832,1.1763,0.7637,0.0984,0.0076,0.7284
05/06/2013,2709.33,6558.58,1629.050049,22141.669922,13566.75,4900.799805,1.1704,0.7644,0.0985,0.0076,0.7376
04/06/2013,2755.7,6525.12,1640.72998,22320.5,13186.599609,4888.299805,1.1715,0.7647,0.0985,0.0076,0.7469
03/06/2013,2747.74,6583.09,1631.709961,22301.679688,13551.360352,4926.600098,1.1693,0.7694,0.1002,0.0076,0.7411
31/05/2013,2769.64,6656.99,1652.130005,22582.550781,13804.230469,4942.200195,1.1669,0.7662,0.0987,0.0076,0.74
30/05/2013,2799.2,6627.17,1649.140015,22562.509766,14072.900391,4974.700195,1.1687,0.7726,0.0995,0.0076,0.7441
29/05/2013,2786.54,6762.01,1656.569946,22826.849609,14492.549805,4970.700195,1.1697,0.7777,0.1002,0.0076,0.7477
28/05/2013,2835.87,6654.34,1652.630005,22710.199219,13943.620117,4959.100098,1.1675,0.7732,0.0996,0.0076,0.7446
27/05/2013,2795,6696.79,1646.670044,22571.630859,14373.820312,4983.799805,1.169,0.7729,0.0996,0.0076,0.7418
24/05/2013,2764.29,6696.79,1646.670044,22679.359375,14731.75,5062.399902,1.1676,0.773,0.0996,0.0077,0.7537
23/05/2013,2776.78,6840.27,1651.619995,23066.710938,15739.980469,5160.200195,1.1701,0.7777,0.1002,0.0077,0.754
22/05/2013,2835.01,6803.87,1669.390015,23341.060547,15440.69043,5187.5,1.1739,0.7747,0.0998,0.0077,0.7592
21/05/2013,2821.65,6755.63,1666.199951,23425.689453,15264.790039,5207.799805,1.1839,0.7762,0.1,0.0077,0.761
20/05/2013,2824.5,6723.06,1665.709961,23348.740234,15260.610352,5187.200195,1.1829,0.7796,0.1004,0.0078,0.7577
17/05/2013,2817.99,6687.8,1652.449951,23082.679688,14926.419922,5175.600098,1.1851,0.7762,0.1,0.0078,0.7612
16/05/2013,2806.7,6693.55,1658.069946,23110.189453,15146.049805,5191.700195,1.182,0.7759,0.1,0.0078,0.7678
15/05/2013,2809.58,6686.06,1649.130005,23074.259766,14962.339844,5222.299805,1.1772,0.7739,0.0997,0.0078,0.7651
14/05/2013,2795.63,6631.76,1633.75,23124.240234,14822.55957,5210.299805,1.1788,0.7706,0.0993,0.0078,0.7668
13/05/2013,2777.39,6624.98,1632.099976,23245.580078,14759.5,5203.5,1.1853,0.7715,0.0994,0.0077,0.7714
10/05/2013,2785.24,6592.74,1626.689941,23213.589844,14449.240234,5200,1.1841,0.7665,0.0988,0.0077,0.7736
09/05/2013,2773.16,6583.48,1632.689941,23353.679688,14366.950195,5194.200195,1.1808,0.7603,0.098,0.0077,0.773
08/05/2013,2784.62,6557.3,1625.949951,23215.949219,14196.200195,5152.399902,1.1837,0.7645,0.0985,0.0077,0.7784
07/05/2013,2769.08,6521.46,1617.550049,22924.289062,13960.040039,5162.700195,1.1884,0.7647,0.0985,0.0077,0.7838
06/05/2013,2750.52,6460.71,1614.400024,22967.779297,13727.25,5146.700195,1.1871,0.7624,0.0983,0.0078,0.7863
03/05/2013,2763.68,6460.71,1597.599976,22811.839844,13727.25,5130,1.1888,0.7652,0.0986,0.0078,0.7839
02/05/2013,2718.9,6451.29,1582.77002,22692.330078,13727.25,5166.200195,1.1799,0.7587,0.0978,0.0078,0.7796
01/05/2013,2711.74,6430.12,1597.550049,22737.009766,13837.719727,5187.299805,1.1793,0.7593,0.0978,0.0079,0.7873
30/04/2013,2712,6458.02,1593.579956,22769.589844,13854.820312,5125.799805,1.183,0.7633,0.0983,0.0078,0.7898
29/04/2013,2717.38,6426.42,1582.339966,22567.630859,13978.980469,5097.5,1.1879,0.7673,0.0988,0.0078,0.7881
26/04/2013,2683.43,6442.59,1585.160034,22559.970703,13978.980469,5113.899902,1.1857,0.7685,0.099,0.0076,0.7907
25/04/2013,2704.41,6431.76,1578.930054,22298.640625,13887.530273,5022.899902,1.1729,0.7682,0.0989,0.0077,0.7894
24/04/2013,2702.05,6406.12,1578.780029,22067.039062,13687.280273,5022.899902,1.172,0.7691,0.099,0.0077,0.7892
23/04/2013,2662.88,6280.62,1562.5,22085.699219,13545.599609,4966.600098,1.1701,0.7652,0.0986,0.0078,0.7859
22/04/2013,2583.62,6286.59,1555.25,22038.130859,13537.169922,4931.899902,1.1643,0.7644,0.0985,0.0078,0.7849
19/04/2013,2575.16,6243.67,1541.609985,21517.939453,13268.429688,4924.399902,1.1704,0.7659,0.0986,0.008,0.7891
18/04/2013,2555.5,6244.21,1552.030029,21440.330078,13272.219727,4988.5,1.169,0.767,0.0988,0.0084,0.7908
17/04/2013,2553.49,6304.58,1574.569946,21794.689453,13330.5,4950.799805,1.1661,0.7585,0.0977,0.0084,0.7878
16/04/2013,2609.3,6343.6,1552.359985,21571.580078,13023.910156,4967.899902,1.1717,0.7666,0.0988,0.0083,0.79
15/04/2013,2624.71,6384.39,1588.839966,21998.740234,13345.860352,5005.299805,1.1695,0.7624,0.0982,0.0083,0.8003
12/04/2013,2633.47,6416.14,1593.300049,22185.359375,13568.25,5006.5,1.1735,0.7629,0.0983,0.0083,0.804
11/04/2013,2674.33,6387.37,1587.72998,22198.490234,13444.950195,4968,1.1728,0.7652,0.0986,0.0083,0.8068
10/04/2013,2661.62,6313.21,1568.609985,21963.369141,13177.30957,4987.200195,1.171,0.7644,0.0985,0.0083,0.8015
